Time;Channel A;Channel B
(ms);(V);(V)

10,10958528;3,28001976;-0,01710138
10,10978528;3,32323456;-0,01710138
10,10998528;3,28001976;-0,01710138
10,11018528;3,32323456;-0,01710138
10,11038528;3,28001976;-0,01710138
10,11058528;3,32323456;-0,01710138
10,11078528;3,32323456;-0,01710138
10,11098528;3,32323456;-0,01710138
10,11118528;3,28001976;-0,01710138
10,11138528;3,28001976;-0,01710138
10,11158528;3,28001976;-0,01710138
10,11178528;3,32323456;-0,03426427
10,11198528;3,28001976;-0,01710138
10,11218528;3,32323456;-0,01710138
10,11238528;3,28001976;-0,03426427
10,11258528;3,32323456;-0,03426427
10,11278528;3,32323456;-0,01710138
10,11298528;3,32323456;-0,01710138
10,11318528;3,28001976;-0,01710138
10,11338528;3,28001976;-0,01710138
10,11358528;3,28001976;-0,03426427
10,11378528;3,28001976;-0,01710138
10,11398528;3,32323456;-0,01710138
10,11418528;3,32323456;-0,01710138
10,11438528;3,32323456;-0,01710138
10,11458528;3,32323456;-0,01710138
10,11478528;3,32323456;-0,01710138
10,11498528;3,32323456;-0,01710138
10,11518528;3,32323456;-0,01710138
10,11538528;3,28001976;-0,01710138
10,11558528;3,28001976;-0,01710138
10,11578528;3,28001976;-0,01710138
10,11598528;3,32323456;-0,01710138
10,11618528;3,32323456;-0,01710138
10,11638528;3,28001976;-0,01710138
10,11658528;3,32323456;-0,01710138
10,11678528;3,32323456;-0,01710138
10,11698528;3,32323456;-0,01710138
10,11718528;3,32323456;-0,00000000
10,11738528;3,32323456;-0,01710138
10,11758528;3,32323456;-0,01710138
10,11778528;3,32323456;-0,01710138
10,11798528;3,32323456;-0,01710138
10,11818528;3,28001976;-0,01710138
10,11838528;3,28001976;-0,00000000
10,11858528;3,28001976;-0,01710138
10,11878528;3,28001976;-0,01710138
10,11898528;3,32323456;-0,01710138
10,11918528;3,32323456;-0,01710138
10,11938528;3,28001976;-0,01710138
10,11958528;3,28001976;-0,01710138
10,11978528;3,32323456;-0,01710138
10,11998528;3,32323456;-0,01710138
10,12018528;3,36629534;-0,01710138
10,12038528;3,32323456;-0,01710138
10,12058528;3,28001976;-0,01710138
10,12078528;3,32323456;-0,01710138
10,12098528;3,32323456;-0,01710138
10,12118528;3,28001976;-0,01710138
10,12138528;3,28001976;-0,01710138
10,12158528;3,32323456;-0,01710138
10,12178528;3,28001976;-0,01710138
10,12198528;3,32323456;-0,01710138
10,12218528;3,32323456;-0,01710138
10,12238528;3,32323456;-0,01710138
10,12258528;3,28001976;-0,01710138
10,12278528;3,32323456;-0,01710138
10,12298528;3,32323456;-0,01710138
10,12318528;3,32323456;-0,01710138
10,12338528;3,32323456;-0,01710138
10,12358528;3,32323456;-0,01710138
10,12378528;3,32323456;-0,01710138
10,12398528;3,32323456;-0,01710138
10,12418528;3,32323456;-0,01710138
10,12438528;3,28001976;-0,01710138
10,12458528;3,32323456;-0,01710138
10,12478528;3,28001976;-0,01710138
10,12498528;3,32323456;-0,01710138
10,12518528;3,32323456;-0,01710138
10,12538528;3,32323456;-0,01710138
10,12558528;3,28001976;-0,01710138
10,12578528;3,32323456;-0,01710138
10,12598528;3,36629534;-0,01710138
10,12618528;3,28001976;-0,01710138
10,12638528;3,28001976;-0,01710138
10,12658528;3,36629534;-0,01710138
10,12678528;3,32323456;-0,01710138
10,12698528;3,32323456;-0,01710138
10,12718528;3,32323456;-0,01710138
10,12738528;3,28001976;-0,01710138
10,12758528;3,28001976;-0,01710138
10,12778528;3,28001976;-0,01710138
10,12798528;3,32323456;-0,01710138
10,12818528;3,28001976;-0,01710138
10,12838528;3,32323456;-0,01710138
10,12858528;3,28001976;-0,01710138
10,12878528;3,32323456;-0,01710138
10,12898528;3,32323456;-0,01710138
10,12918528;3,32323456;-0,01710138
10,12938528;3,32323456;-0,01710138
10,12958528;3,32323456;-0,01710138
10,12978528;3,32323456;-0,01710138
10,12998528;3,32323456;-0,01710138
10,13018528;3,36629534;-0,01710138
10,13038528;3,32323456;-0,01710138
10,13058528;3,32323456;-0,03426427
10,13078528;3,32323456;-0,01710138
10,13098528;3,32323456;-0,01710138
10,13118528;3,36629534;-0,01710138
10,13138528;3,32323456;-0,01710138
10,13158528;3,32323456;-0,01710138
10,13178528;3,28001976;-0,01710138
10,13198528;3,32323456;-0,01710138
10,13218528;3,32323456;-0,01710138
10,13238528;3,32323456;-0,01710138
10,13258528;3,32323456;-0,01710138
10,13278528;3,32323456;-0,01710138
10,13298528;3,32323456;-0,01710138
10,13318528;3,36629534;-0,01710138
10,13338528;3,32323456;-0,01710138
10,13358528;3,32323456;-0,01710138
